content,label,cluster
#融创总裁要求高管购买滞销楼盘#【网传融创华北总裁迟迅要求高管购买河南滞销楼盘：通过认筹提拔人】融创华北区域总裁迟迅甚至在营销会明确表示：我们要通过这一次全民营销文旅城认筹程度来发现一批人，提拔一批人。在这个过程中，我们要发现谁才是真正为融创华北冲锋陷阵的人，谁才是支持营销的人。很多人为了表忠心、保住饭碗，都认筹了。除了员工认筹，融创华北区域还提出了“百日清零”的口号，专门针对住宅、商业、车库，很多员工在没日没夜地去铺项目。这一切都是为了迟迅提出的华北区域“双千亿”目标：合同额和回款额均达到千亿。（来源：壹地产）http://t.cn/A64kzupO,0,335
#大连身边事#中国地震台网自动测定：03月27日22时06分在山东烟台市长岛县附近海域附近（北纬38.18度，东经120.73度）发生3.9级左右地震，最终结果以正式速报为准。所以，刚才很多大连的伙伴们都感觉到微微颤动。你感觉到了吗？|大连,0,2848
【空姐跪地喂老人吃饭老人感动落泪[心]】12月8日，在郑州飞往海南的航班上，一位河南新乡老人因患有脑梗无法握勺进食，空姐樊雪松跪在老人身边喂他吃饭，老人因感动而泣不成声。网友：若不是心中有大爱，定不会有此景此情。真正的服务不是靠培训和要求，是发自内心的感情。http://t.cn/R4zG0Rx,0,116
【网曝李双江之子事件女主角撤诉 获北京户口房产】音乐人杜歌微博截图近日，微博名为“王丰-SCMP”的网友曝出，北京海淀公安分局在21日晚，以涉嫌轮奸刑事拘留了一名叫做“李冠丰”的年轻男子，并暗指这位男子是李双江的儿子李天一。随后，北京警方 O网页链接（分享自 @凤凰娱乐） ,1,128
NVIDIA在硬件层面优化#剑网3#的表现，不仅测试了旗下所有GPU在实际游戏中的效率，还针对游戏性能、画质和技术特点在显卡的核心：GPU和驱动软件中做了定制的深度优化。针对#剑网3#大规模的战争攻防场面，GeForce显卡还将有效分流CPU的运算任务，从而保证游戏的流畅和稳定性。详见O真实光影世界NVIDIA全新技术助阵《剑网3》引擎_剑侠情缘网络版叁_金山游戏官方网站_金山逍遥Xoyo.com,0,2849
网友投稿:今天去迪士尼游玩，给大家看下迪士尼允许携带食物后的场景。大家怎么看？ ,1,2850
@方舟子 真的一百天没有回来，我的承诺依然有效。中国电信预存话费送iphone4s，详情请登录中国电信官网。@中国电信 请为我撑腰！ ,1,2851
轰动全国的安徽籍民工秦某在上海市长宁区散落17600元遭哄抢，经查实，警方在秦某取款银行处查实，秦某仅取款7600元，而非秦某谎称的17600元，而截至今日秦某的7600元已全返还，所以剩下的一万元永不可能出现了。秦某的演技，使得上海声誉受损，另市民仅去电视台为其捐款就达三万余元。转。@非常女八路,1,2852
#历史上的今天#【彭德怀说】①一个人如果只想到自己，那是最可耻的；一个人如果只为自己活着，那就不如死掉。②说大话，说假话，一害自己，二害国家。③我死后，把我的骨灰送家乡…把它埋了，上头种一棵苹果树，让我最后报答家乡土地、父老乡亲。1974年的今天，彭德怀含冤逝世。沉痛缅怀！,0,2853
这是比李天一轮奸更大的新闻：经李天一及其4名嫌疑人家长奔走，最终联系上女孩父母，并进行“长谈”，受害人落实北京户口、工作、一套房产，达成和解，撤销控诉。轮奸是严重刑事犯罪，属公诉案件，私下允许和解吗？这不是权钱战胜法律吗？—— 李天一轮奸了受害人，金钱也轮奸了法律！ ,1,2854
【虐童幼师疑似微博骂网友】颜艳红：我已经反省完了，公安局也让我交5000元罚款姐都交完了，没姐什么事了，你们这些没素质的人就爱骂骂吧，洗澡睡觉，没人搭理你们了，一群没素质没教养的人，祝你们早日车祸撞死。这些绯言绯语，根本不是人话，也不是你们家的孩子，公安局处罚我也交了，有你们什么事呢,1,2855
山西产业扶贫产品展播：东林尖苹果东林尖村位于阳泉市郊区西南舁乡最北部，村里有79户共205人。之前东林尖村并无企业，资金紧缺，后在政府支持下，成立了专业合作社建立果园种植苹果，逐渐获得了好的收成，从而探索出适合东林尖村脱贫致富的道路。一、产业发展整体情况脱贫攻坚以来，西南舁乡党委、政府把以苹果为主的果树种植作为脱贫的主导产业，提出“党员包农户、人均一亩果”的产业脱贫措施。东林尖村作为建档立卡贫困村先行先试，于2015年成立了阳泉市东兴富士种植专业合作社，合作社积极以苹果种植为载体、以强化管理为抓手、以优质销售为支撑，促进农户稳定增收。当年牵头实施了整村推进苹果种植项目，目前全村果树面积达到397亩，现挂果面积达到100余亩，果品年产量超过30万斤，实现年增收120万元。二、带动农户增收和贫困户脱贫情况通过合作社带动，全村果农收入由原先的每亩3000元提高到8000元，真正走出了一条脱贫致富奔小康之路。东林尖村不仅实现了脱贫摘帽，而且成为了全市苹果产业发展的“明星村”，“苹果老家东林尖”也逐渐受到广大市民的青睐。三、新型经营主体培育情况在阳泉市政府及帮扶单位的帮助下，东林尖村将苹果产业作为主要扶贫产业，实施产业扶贫整村推进，苹果产业进一步壮大，配套设施不断完善。合作社组建了一支20人的果园专业技术服务队，对全村果品生产的产前、产中、产后开展服务，同时还对外输出技术服务。2019年4月，东林尖村与北舁、大西庄等村的1000亩果园基地被列为山西省有机旱作农业封闭示范片。项目要按照相关技术要求完成增施有机肥、生物覆盖、深翻扩穴等任务，现在各项工作已经开始实施。四、产品开发和品牌建设情况2018年，合作社又注册了“东兴源”商标，参加农博会、丰收节展销，牵头举办苹果嘉年华等活动，东林尖苹果的市场认可度和知名度不断提高。单位及联系人：东兴富士种植专业合作社负责人武继和联系方式：15386738255来源：黄河新闻网,0,2856
#海参涨价40%#海参，花胶（不是花椒，花胶是各类鱼鳔的干制品），燕窝，冬虫夏草阿胶还有燕窝里面最好吃的就是海参啦，根据现代化学分析，这一些食物里面虽然有一定的营养物质，但是并没有那么高，很多氨基酸都是非必需氨基酸。如果你觉得好吃，买来可以，如果你觉得是大补买就有点儿多余。不过有的时...全文,0,27
打假斗士@方舟子 因不满新浪微博未处理对其人身攻击的用户，宣布今日起停止在新浪微博的更新，如果方舟子能坚持99天不在新浪微博更新(即三个月)凡关注我并转发本条微博者，我将免费赠送每人一台Iphone5，即每个关注我并转发的人都有一台，绝无任何文字游戏。认证用户，公司保证，资金充足，绝不食言！,1,2857
从空中俯视，梧桐树将美龄宫围成了项链形状，成群结队的法国梧桐树表达了心形的爱意，这半座南京城的梧桐树是蒋宋的最美的爱情见证。 ,1,2858
【致癌食物黑名单(上)，为健康转！】①腌制食品：咸鱼产生的二甲基亚硝酸盐，在体内可转化为致癌物质二甲基亚硝酸胺。咸蛋咸菜也应少吃。②烧烤食品：烤牛肉、烤鸭、烤鹅、烤乳猪、烤羊肉串等。③熏制食品：如熏肉、熏蛋、熏豆腐干等含苯并芘致癌物，经常食用易得食道癌和胃癌。,0,2859
由KunalNayyar参演的CollegeHumor网站原创搞笑视频：http://t.cn/aK0SL3。Kunal在片中饰演一名成人网站的客服。提示：本片涉及成人话题。[嘻嘻]PS：这是Kunal2010年的作品。CollegeHumor网址：http://t.cn/h6boli。这样的网站没被河蟹真是万幸啊。,0,146
【悲催的司机】我是个货车司机，昨天被交警拦了，证件齐全没有违规！ 然后他说我没有带灭火器，我说我带了拿给他看，他又说灭火器坏的。 我说好的不信你看，于是熟练的打开保险对着他按下了我人生中最愚蠢的一下！ 现在在交警队学习，他要告我袭警！@左老板吹牛@左小祖咒@陈雄围脖,1,2860
#柯震东房祖名吸毒#房祖名爆出了120个人，这120人走了，娱乐圈就快没人了，我想我可以出道了，名震港澳台，杀进奥斯卡，担任制片人，赢取白富美，生一大堆小童星成为影坛传说，作一个红遍半边天，名震国内外，通杀港澳台，迷死老中青的国宝级实力兼偶像派专业演员！现在想想还真有点小激动呢！ ,1,2861
【11名省领导担任有色金属等14条产业链链长，江西产业链链长制进入全面实施阶段】江西综合新闻广播记者李俊从今天下午在南昌召开的新闻发布会上了解到，江西省有色金属、现代家具、汽车、纺织服装等制造业产业链和文旅、商贸物流、房地产建筑共14条产业链，由11名省领导担任链长。江西省省长易炼红领衔有色金属产业链。链长的职责主要包括：梳理产业链现状、实施产业链图、技术路线图、应用领域图、区域分布图“四图”作业；研究、制定做优、做强、做大产业链的工作计划；精准得帮扶产业链协同发展；研究、制定重大的政策措施、建立日常调度通报机制等。,0,2862
分享图片：县长夫人在巴黎!,1,2863
带九岁女儿体验练摊当事人：@新京报 社副总编辑田延辉 ,1,2864
"【芭比娃娃很可爱？当心她正在""偷听""[吃惊]】芭比娃娃诞生以来广受青睐，且不断出新。今年，制造商推出一款可互动式芭比娃娃，内置麦克风，可连网络，录制的语音通过服务器可做出回话。儿童保护组织：在不知情下，若家中一个玩具可随时记录孩子与家庭隐私，谁能保证内容不被曝光？http://t.cn/RUDbumG",0,484
